run,lumi,event,is_e,is_mu,is_ee,is_emu,is_mumu,n_jets,n_btags,lep1_pt,lep1_iso,lep1_pdgId,lep2_pt,lep2_iso,lep2_pdgId,jet1_pt,jet2_pt,jet1_CSVv2,jet2_CSVv2,jet1_JecSF,jet1_JecSF_up,jet1_JecSF_down,MET_pt,MET_phi,mll,ttHFCategory,PUWeight,bWeight,triggerSF,lepIDSF,lepISOSF,Q2_upup,Q2_downdown,pdf_up,pdf_down
1,15060,3002335,0,0,1,0,0,8,4,129.8211,0.0051,-11,22.1258,0.1335,11,281.6158,210.7849,0.9822,0.2484,1.0573,1.0070,0.9930,108.1337,0.3155,213.0691,53,-1.0000,0.4902,0.9499,0.8906,0.9816,0.8461,1.4160,1.0292,0.9708
1,15060,3002344,0,1,0,0,0,6,2,44.2296,0.0108,-13,-1,-1,-1,98.3189,77.5803,0.9456,0.7723,1.1130,1.0130,0.9870,38.8297,1.0250,-1,53,-1.0000,0.7872,0.9780,0.9728,0.9983,0.7703,1.5557,1.0301,0.9697
1,15060,3002345,1,0,0,0,0,5,4,36.6833,0.0180,-11,-1,-1,-1,136.4904,112.4321,0.9971,0.1136,1.1219,1.0092,0.9908,59.1465,-1.8398,-1,53,-1.0000,0.6516,0.9662,0.9528,1.0244,0.7986,1.4100,1.0221,0.9777
1,15060,3002355,1,0,0,0,0,5,3,61.5679,0.0117,-11,-1,-1,-1,267.7067,115.4063,0.8805,0.9876,1.1102,1.0071,0.9929,88.7099,0.7913,-1,51,-1.0000,0.2921,0.9843,0.9833,0.9888,0.8398,1.3699,1.0225,0.9778
1,15060,3002365,0,0,0,0,1,6,1,87.8688,0.0000,-13,59.2270,0.2470,13,119.5571,60.8669,0.9985,0.7677,1.0216,1.0103,0.9897,75.3376,2.6310,216.6359,51,-1.0000,1.1215,0.9330,0.9737,0.9967,0.8171,1.3454,1.0179,0.9820
1,15060,3002371,0,1,0,0,0,5,2,71.3718,0.0452,13,-1,-1,-1,127.5084,120.1399,0.9673,0.3253,1.1346,1.0098,0.9902,58.8694,2.9128,-1,53,-1.0000,0.8283,0.9826,0.9791,0.9982,0.8405,1.3946,1.0168,0.9831
1,15060,3002384,0,1,0,0,0,6,2,131.2918,0.0166,13,-1,-1,-1,277.5789,76.5181,0.8529,0.4430,1.0657,1.0069,0.9931,103.6369,-0.5837,-1,53,-1.0000,0.8958,0.9826,0.9791,0.9982,0.7755,1.4895,1.0218,0.9782
1,15060,3002396,1,0,0,0,0,5,3,70.5140,0.0000,-11,-1,-1,-1,188.9247,102.3113,0.9914,0.2397,1.0527,1.0070,0.9930,108.9248,-0.6104,-1,51,-1.0000,0.7534,0.9833,0.9995,0.9899,0.7575,1.5376,1.0228,0.9775
1,15060,3002401,1,0,0,0,0,5,2,46.5538,0.0811,-11,-1,-1,-1,168.7478,61.8139,0.9268,0.9631,1.0396,1.0075,0.9925,80.6422,1.2851,-1,53,-1.0000,1.3880,0.9802,1.0028,0.9929,0.7961,1.3659,1.0225,0.9778
1,15060,3002405,1,0,0,0,0,4,2,59.7026,0.0202,-11,-1,-1,-1,67.9334,66.8383,0.5292,0.9843,1.1252,1.0186,0.9814,80.1141,-0.8808,-1,53,-1.0000,0.7223,0.9807,0.9833,0.9888,0.8268,1.3688,1.0205,0.9796
1,15060,3002410,0,1,0,0,0,5,2,45.6590,0.0230,-13,-1,-1,-1,141.7233,85.0085,0.9885,0.1377,1.0486,1.0089,0.9911,33.7619,1.4199,-1,51,-1.0000,0.9105,0.9780,0.9728,0.9983,0.7266,1.5029,1.0192,0.9809
1,15062,3002614,1,0,0,0,0,4,4,34.9005,0.0349,-11,-1,-1,-1,153.0964,147.6709,0.8366,0.9573,1.0462,1.0084,0.9916,82.8993,1.8120,-1,53,-1.0000,0.6010,0.9135,0.9203,0.9866,0.7019,1.8286,1.0190,0.9808
1,15062,3002621,0,1,0,0,0,5,2,30.5615,0.0000,-13,-1,-1,-1,162.4048,84.9158,0.2626,0.9606,1.1077,1.0079,0.9921,23.2595,0.3133,-1,53,-1.0000,1.2955,0.9880,0.9915,0.9989,0.8087,1.4809,1.0177,0.9823
1,15062,3002630,1,0,0,0,0,8,4,45.4786,0.0000,-11,-1,-1,-1,196.3514,172.4879,0.4405,0.9963,1.1283,1.0071,0.9929,173.7859,0.0168,-1,53,-1.0000,0.4922,0.9770,0.9904,0.9909,0.8308,1.4778,1.0233,0.9769
1,15062,3002634,1,0,0,0,0,6,3,41.4470,0.0779,-11,-1,-1,-1,264.0870,137.1869,0.8569,0.6361,1.0782,1.0069,0.9931,379.3835,-1.2382,-1,51,-1.0000,0.8810,0.9615,0.9406,0.9949,0.8527,1.4154,1.0390,0.9608
1,15062,3002644,0,0,1,0,0,4,3,62.4156,0.0000,-11,28.0776,0.1255,11,109.2443,98.4229,0.9004,0.9902,1.1570,1.0115,0.9885,95.8402,-1.3811,41.7277,51,-1.0000,0.6811,0.9499,0.9748,0.9848,0.8012,1.4031,1.2129,0.7876
1,15062,3002645,1,0,0,0,0,6,3,134.1849,0.0000,-11,-1,-1,-1,206.3803,148.1346,0.7992,0.9945,1.0735,1.0069,0.9931,73.6022,1.6000,-1,53,-1.0000,0.5147,0.9947,0.9995,0.9899,0.8146,1.3743,1.0238,0.9765
1,15062,3002660,1,0,0,0,0,4,3,119.8413,0.0000,-11,-1,-1,-1,80.6493,80.5511,0.9948,0.9821,1.0231,1.0097,0.9903,33.2525,1.8844,-1,53,-1.0000,0.7844,1.0014,0.9918,0.9848,0.6844,1.8237,1.0227,0.9776
1,15062,3002677,0,1,0,0,0,6,3,44.4864,0.1446,13,-1,-1,-1,197.5484,116.6606,0.5428,0.4129,1.0958,1.0070,0.9930,139.2096,2.4054,-1,53,-1.0000,0.7220,0.9814,0.9794,0.9960,0.8393,1.4183,1.0205,0.9793
1,15062,3002693,0,1,0,0,0,4,2,25.1124,0.0481,13,-1,-1,-1,285.1358,90.1306,0.9954,0.9896,1.1533,1.0071,0.9929,168.4859,-3.0088,-1,51,-1.0000,0.6404,0.9642,0.9782,0.9937,0.8412,1.3228,1.0311,0.9689
1,15062,3002696,0,0,0,1,0,2,1,153.5937,0.0090,13,48.2790,0.0000,-11,258.7249,89.3177,0.4770,0.9969,1.0809,1.0068,0.9932,75.7772,-2.8529,171.0031,51,-1.0000,0.7765,0.9599,0.9819,0.9911,0.8359,1.4755,1.0163,0.9836
1,15062,3002708,0,0,0,0,1,8,4,60.3144,0.0000,13,35.3064,0.0346,-13,52.9309,50.0919,0.9753,0.9620,1.0696,1.0186,0.9814,54.0658,2.7844,113.4331,53,-1.0000,0.5836,0.9300,0.9589,0.9941,0.8414,1.3516,1.0163,0.9836
1,15062,3002711,0,1,0,0,0,5,4,70.0433,0.0156,13,-1,-1,-1,104.7420,89.9430,0.4411,0.8050,1.0493,1.0120,0.9880,125.4465,1.3555,-1,53,-1.0000,0.7145,0.9923,0.9965,0.9993,0.7531,1.5736,1.0280,0.9722
1,15062,3002714,0,1,0,0,0,4,2,75.0097,0.0000,13,-1,-1,-1,103.0163,92.0711,0.9988,0.5026,1.0377,1.0121,0.9879,49.6990,2.7308,-1,51,-1.0000,0.8530,0.9923,0.9965,0.9993,0.8434,1.2794,1.0633,0.9365
1,15062,3002732,0,1,0,0,0,6,5,30.0995,0.0000,13,-1,-1,-1,64.1138,62.4995,0.8163,0.9986,1.0935,1.0192,0.9808,88.5824,0.2972,-1,53,-1.0000,0.6927,0.9763,0.9805,0.9946,0.7307,1.6385,1.0234,0.9769
1,15062,3002749,1,0,0,0,0,6,2,102.1897,0.0000,11,-1,-1,-1,115.3590,110.8613,0.9969,0.9161,1.0317,1.0108,0.9892,27.3124,1.7866,-1,51,-1.0000,0.7321,0.9834,0.9833,0.9888,0.7305,1.6987,1.0219,0.9783
1,15062,3002750,1,0,0,0,0,6,2,47.6123,0.0000,-11,-1,-1,-1,338.3499,206.3176,0.1406,0.0770,1.1188,1.0079,0.9921,103.8100,-2.7955,-1,51,-1.0000,0.7101,0.9880,0.9860,0.9970,0.7357,1.6365,1.0171,0.9828
1,15062,3002759,1,0,0,0,0,8,2,45.2868,0.0000,11,-1,-1,-1,147.7474,123.0382,0.6565,0.8923,1.1022,1.0086,0.9914,46.7832,-2.2937,-1,53,-1.0000,0.8628,0.9770,0.9904,0.9909,0.7749,1.6734,1.0203,0.9799
1,15062,3002767,1,0,0,0,0,5,3,94.8039,0.0000,11,-1,-1,-1,125.2222,60.5496,0.9186,-0.1000,1.1503,1.0099,0.9901,85.9583,0.8005,-1,53,-1.0000,0.9089,0.9843,0.9833,0.9888,0.9015,1.2225,1.0223,0.9777
1,15062,3002770,1,0,0,0,0,9,4,51.0618,0.0000,-11,-1,-1,-1,290.9737,174.1709,0.4767,0.9921,1.1224,1.0073,0.9927,61.4003,1.3348,-1,53,-1.0000,0.4226,0.9718,0.9634,1.0193,0.7498,1.5045,1.0240,0.9759
1,15062,3002785,0,1,0,0,0,9,3,30.4635,0.1030,13,-1,-1,-1,333.0027,263.7254,0.0915,0.1561,1.0513,1.0077,0.9923,140.5280,2.6231,-1,53,-1.0000,0.5485,0.9763,0.9805,0.9946,0.7328,1.7089,1.0908,0.9086
1,15062,3002787,0,1,0,0,0,5,3,53.0018,0.0000,13,-1,-1,-1,163.8054,85.0565,0.9796,0.9976,1.0413,1.0081,0.9919,89.6535,0.1314,-1,51,-1.0000,0.6507,0.9834,0.9789,0.9966,0.8317,1.3247,1.0182,0.9818
1,15062,3002790,0,1,0,0,0,7,3,39.9846,0.0000,13,-1,-1,-1,390.5537,134.7611,0.2033,0.0696,1.0515,1.0087,0.9913,78.7269,1.0002,-1,51,-1.0000,0.6873,0.9747,0.9730,1.0009,0.8245,1.3780,1.0281,0.9717
1,15062,3002802,0,1,0,0,0,7,2,55.3955,0.0063,-13,-1,-1,-1,77.5177,48.6335,0.1142,0.3661,1.0444,1.0161,0.9839,116.2595,-0.5369,-1,53,-1.0000,0.8422,0.9760,0.9720,0.9987,0.8211,1.3285,1.0262,0.9736
1,15083,3006825,0,1,0,0,0,6,3,61.6189,0.0181,13,-1,-1,-1,289.7584,257.0640,0.0836,0.9627,1.0755,1.0071,0.9929,73.1982,1.9645,-1,53,-1.0000,1.2684,0.9729,0.9780,0.9995,0.7953,1.5182,1.0230,0.9770
1,15083,3006836,1,0,0,0,0,5,2,106.6915,0.0279,11,-1,-1,-1,167.8117,58.0585,0.4774,0.9678,1.0441,1.0076,0.9924,90.8678,-1.0010,-1,53,-1.0000,1.1886,0.9947,0.9995,0.9899,0.8291,1.4245,1.0205,0.9796
1,15083,3006842,0,1,0,0,0,5,2,161.8743,0.0054,-13,-1,-1,-1,186.3295,118.4337,0.7798,0.9664,1.0920,1.0072,0.9928,197.1294,2.2853,-1,53,-1.0000,0.7763,0.9826,0.9791,0.9982,0.7892,1.3941,1.0255,0.9745
1,15083,3006848,0,1,0,0,0,8,3,25.1154,0.0000,13,-1,-1,-1,94.6396,66.9782,0.8577,0.1183,1.0423,1.0132,0.9868,65.6096,-2.2829,-1,53,-1.0000,0.7830,0.9642,0.9782,0.9937,0.7495,1.6642,1.0200,0.9801
1,15083,3006854,0,1,0,0,0,5,4,58.2132,0.0800,13,-1,-1,-1,283.9469,222.9240,0.8047,0.9757,1.1479,1.0072,0.9928,65.3269,2.9844,-1,53,-1.0000,0.8412,0.9918,0.9945,0.9985,0.7591,1.4821,1.0321,0.9683
1,15083,3006874,0,0,0,1,0,9,3,152.7683,0.0000,11,77.1561,0.0073,-13,551.9915,99.9284,0.1752,0.9579,1.0872,1.0110,0.9890,261.0652,2.0087,210.4251,53,-1.0000,1.1114,0.9599,0.9787,0.9880,0.8494,1.3837,1.0308,0.9691
1,15083,3006880,1,0,0,0,0,5,3,81.5520,0.0375,11,-1,-1,-1,97.1862,79.4454,0.8277,0.4357,1.0592,1.0129,0.9871,73.3459,2.0579,-1,53,-1.0000,1.1562,0.9828,0.9918,0.9848,0.8896,1.5200,1.0195,0.9806
1,15083,3006896,0,1,0,0,0,7,2,51.7788,0.0353,-13,-1,-1,-1,138.2818,132.4022,0.9943,0.4607,1.0954,1.0094,0.9906,44.7979,0.2970,-1,53,-1.0000,0.9983,0.9834,0.9789,0.9966,0.7008,1.7480,1.0231,0.9771
1,15083,3006897,0,1,0,0,0,9,3,37.4304,0.0358,13,-1,-1,-1,166.4420,151.5607,0.9934,0.9230,1.0420,1.0077,0.9923,213.0065,0.6747,-1,53,-1.0000,0.5824,0.9763,0.9805,0.9946,0.7874,1.4642,1.0308,0.9691
1,15083,3006917,0,1,0,0,0,6,3,208.8528,0.0000,13,-1,-1,-1,159.6896,152.1124,0.0752,0.9356,1.0516,1.0067,0.9933,261.6930,-1.5029,-1,53,-1.0000,0.8957,0.9826,0.9791,0.9982,0.8211,1.5377,1.0315,0.9689
1,15083,3006936,1,0,0,0,0,5,2,75.0821,0.0173,11,-1,-1,-1,67.4011,52.7308,0.9952,0.7855,1.1016,1.0150,0.9850,52.6320,-2.0441,-1,53,-1.0000,1.8234,0.9843,0.9833,0.9888,0.8651,1.2645,1.0213,0.9788
1,15083,3006940,0,1,0,0,0,4,3,92.5162,0.0623,13,-1,-1,-1,90.3492,84.5089,0.9153,0.9731,1.0410,1.0119,0.9881,41.6922,1.7024,-1,53,-1.0000,0.5420,0.9826,0.9791,0.9982,0.8248,1.3330,1.0218,0.9782
1,15083,3006952,1,0,0,0,0,5,2,31.5108,0.0309,-11,-1,-1,-1,128.3641,120.8893,0.0869,0.9859,1.0395,1.0100,0.9900,82.5715,-1.1657,-1,53,-1.0000,0.7160,0.9474,0.9828,0.9939,0.8223,1.4054,1.0191,0.9809
1,15083,3006967,1,0,0,0,0,4,2,90.8313,0.0057,-11,-1,-1,-1,78.6384,40.2216,0.9973,0.5109,1.0274,1.0120,0.9880,67.6379,0.1845,-1,53,-1.0000,0.4990,0.9828,0.9918,0.9848,0.8989,1.2412,1.0289,0.9711
1,15083,3007005,1,0,0,0,0,4,2,42.1394,0.0318,11,-1,-1,-1,163.8737,149.2003,0.9963,0.1385,1.0470,1.0077,0.9923,80.7082,-2.9691,-1,53,-1.0000,1.1168,0.9802,1.0010,0.9929,0.6994,1.7336,1.0171,0.9828
1,15083,3007011,1,0,0,0,0,7,3,94.4886,0.0129,11,-1,-1,-1,271.6318,168.4824,0.6867,0.9680,1.0647,1.0069,0.9931,118.7717,-1.4432,-1,53,-1.0000,0.8207,0.9828,0.9918,0.9848,0.7885,1.4489,1.0318,0.9684
1,15084,3007015,0,1,0,0,0,6,4,64.5202,0.0060,13,-1,-1,-1,112.4630,98.5399,0.9976,0.9248,1.0402,1.0110,0.9890,94.1433,-1.9040,-1,53,-1.0000,0.7222,0.9826,0.9791,0.9982,0.7791,1.6132,1.0206,0.9796
1,15084,3007016,1,0,0,0,0,6,2,87.4408,0.0000,11,-1,-1,-1,203.0849,141.7925,0.9613,0.0979,1.0501,1.0068,0.9932,135.6378,-1.1713,-1,53,-1.0000,0.7422,0.9843,0.9833,0.9888,0.6882,1.8596,1.0370,0.9629
1,15084,3007026,1,0,0,0,0,5,2,116.8948,0.0052,11,-1,-1,-1,132.9252,83.3963,0.8657,0.4745,1.1228,1.0092,0.9908,50.9079,1.1423,-1,53,-1.0000,0.9132,0.9834,0.9833,0.9888,0.8445,1.3635,1.0196,0.9802
1,15084,3007032,0,1,0,0,0,4,2,63.5249,0.0328,-13,-1,-1,-1,163.4992,97.2356,0.3095,0.9957,1.1259,1.0079,0.9921,71.8881,1.6402,-1,51,-1.0000,0.9895,0.9923,0.9965,0.9993,0.8318,1.3210,1.0219,0.9782
1,15084,3007034,1,0,0,0,0,7,2,216.7028,0.0210,-11,-1,-1,-1,218.5149,164.2898,0.8952,0.4181,1.0976,1.0069,0.9931,64.6371,0.7664,-1,53,-1.0000,1.0960,0.9834,0.9833,0.9888,0.7901,1.4489,1.0259,0.9740
1,15084,3007048,0,1,0,0,0,6,3,140.5535,0.0000,13,-1,-1,-1,132.1526,106.2275,0.3904,0.9483,1.0537,1.0084,0.9916,47.4991,-0.9347,-1,51,-1.0000,0.6187,0.9826,0.9791,0.9982,0.8547,1.4215,1.0370,0.9628
1,15084,3007067,0,1,0,0,0,5,2,50.7996,0.0258,13,-1,-1,-1,90.9992,54.2710,0.9989,0.2486,1.0303,1.0135,0.9865,54.7488,2.8174,-1,53,-1.0000,1.6294,0.9834,0.9789,0.9966,0.8378,1.3293,1.0211,0.9791
1,15084,3007074,0,1,0,0,0,4,2,67.0982,0.0000,13,-1,-1,-1,78.7303,68.4900,0.0979,0.9561,1.0346,1.0153,0.9847,75.7260,-2.2304,-1,53,-1.0000,0.8455,0.9923,0.9965,0.9993,0.8085,1.3558,1.0206,0.9792
1,15084,3007092,0,1,0,0,0,6,3,108.4862,0.0185,-13,-1,-1,-1,85.8796,43.1591,0.0691,0.8147,1.0281,1.0103,0.9897,55.9486,-2.1750,-1,53,-1.0000,0.8920,0.9826,0.9791,0.9982,0.8188,1.4509,1.0215,0.9787
1,15084,3007095,1,0,0,0,0,5,3,32.1671,0.0000,11,-1,-1,-1,211.8341,167.8374,0.9880,0.9881,1.1294,1.0069,0.9931,131.5907,-1.6637,-1,53,-1.0000,0.8182,0.9474,0.9828,0.9939,0.8028,1.4627,1.0264,0.9735
1,15084,3007098,1,0,0,0,0,5,2,103.5406,0.0000,11,-1,-1,-1,216.9723,133.2852,0.9876,0.3967,1.0555,1.0068,0.9932,93.1232,2.2985,-1,53,-1.0000,0.9251,1.0014,0.9918,0.9848,0.7772,1.6325,1.0191,0.9810
1,15084,3007111,0,1,0,0,0,5,3,144.9042,0.0106,13,-1,-1,-1,211.9672,93.5962,0.0933,0.9413,1.0426,1.0068,0.9932,113.7811,3.0676,-1,53,-1.0000,0.7178,0.9826,0.9791,0.9982,0.7186,1.6308,1.0300,0.9701
1,15084,3007122,1,0,0,0,0,6,3,34.6060,0.0040,11,-1,-1,-1,82.2223,67.0917,0.9196,0.8890,1.1105,1.0155,0.9845,29.2049,-1.7480,-1,51,-1.0000,0.7772,0.9135,0.9203,0.9882,0.7457,1.6428,1.0162,0.9838
1,15084,3007126,0,1,0,0,0,4,3,105.9821,0.0153,13,-1,-1,-1,110.4474,52.1598,0.9981,0.9984,1.0341,1.0110,0.9890,31.3553,-0.8606,-1,51,-1.0000,0.6035,0.9826,0.9791,0.9982,0.8266,1.3199,1.0177,0.9823
1,15084,3007127,1,0,0,0,0,6,2,83.3117,0.0064,-11,-1,-1,-1,145.6480,121.7608,0.0808,0.9602,1.0314,1.0085,0.9915,47.1191,-1.1263,-1,53,-1.0000,0.4190,0.9828,0.9918,0.9848,0.8508,1.3312,1.0235,0.9764
1,15084,3007134,0,1,0,0,0,6,2,29.7935,0.0084,-13,-1,-1,-1,72.3268,68.4390,0.9981,0.1878,1.1041,1.0172,0.9828,43.7442,2.1089,-1,53,-1.0000,1.0027,0.9642,0.9782,0.9937,0.7941,1.4226,1.0199,0.9802
1,15084,3007149,0,1,0,0,0,7,3,37.2205,0.0087,-13,-1,-1,-1,107.7494,83.5363,0.9667,0.9915,1.0602,1.0115,0.9885,28.6833,2.7015,-1,53,-1.0000,0.6780,0.9880,0.9915,0.9989,0.7573,1.6104,1.0173,0.9826
1,15084,3007172,1,0,0,0,0,6,3,61.8539,0.0043,11,-1,-1,-1,274.5125,144.6454,0.5389,0.9814,1.0652,1.0069,0.9931,36.4045,0.3977,-1,53,-1.0000,0.8814,0.9854,0.9995,0.9899,0.7112,1.6885,1.0207,0.9791
1,15084,3007173,0,1,0,0,0,6,3,40.8075,0.0000,-13,-1,-1,-1,198.5923,85.5536,0.9569,0.9362,1.0477,1.0069,0.9931,76.6120,-1.4675,-1,53,-1.0000,0.6415,0.9814,0.9794,0.9960,0.8140,1.3450,1.0256,0.9743
1,15084,3007182,1,0,0,0,0,6,2,59.3040,0.0064,-11,-1,-1,-1,82.8295,75.9519,0.2391,0.9983,1.0875,1.0155,0.9845,72.6084,-2.6188,-1,53,-1.0000,1.4910,0.9815,0.9995,0.9899,0.7706,1.4565,1.0225,0.9775
1,15084,3007189,1,0,0,0,0,5,2,48.1291,0.0000,-11,-1,-1,-1,198.7810,105.3598,0.9958,0.4007,1.0545,1.0069,0.9931,38.2842,-0.1967,-1,51,-1.0000,1.2352,0.9802,1.0028,0.9929,0.7552,1.5721,1.0196,0.9805
1,15084,3007194,0,1,0,0,0,4,2,31.6316,0.0000,13,-1,-1,-1,75.1301,64.3762,0.9847,0.9958,1.0149,1.0164,0.9836,70.7980,3.0244,-1,51,-1.0000,0.7404,0.9763,0.9805,0.9946,0.8308,1.3292,1.0272,0.9728
1,15084,3007203,0,1,0,0,0,5,4,35.2775,0.1176,13,-1,-1,-1,103.0406,87.7050,0.9930,0.6200,1.0356,1.0121,0.9879,82.4816,0.0442,-1,53,-1.0000,0.6131,0.9763,0.9805,0.9946,0.7862,1.3626,1.0171,0.9829
1,15084,3007204,0,0,1,0,0,3,2,145.3605,0.0365,11,107.3657,0.0077,-11,69.6531,63.2944,0.8484,0.9882,1.0634,1.0078,0.9922,78.4005,1.1521,297.6143,53,-1.0000,0.9260,0.9578,0.9829,0.9788,0.8102,1.6426,1.0195,0.9806
1,15084,3007210,0,1,0,0,0,8,4,42.3873,0.0739,13,-1,-1,-1,143.8671,122.8963,0.9942,0.8378,1.0608,1.0090,0.9910,187.8962,0.4554,-1,53,-1.0000,0.5955,0.9814,0.9794,0.9960,0.7798,1.3849,1.0195,0.9804
1,15086,3007413,1,0,0,0,0,4,2,135.5878,0.0000,11,-1,-1,-1,247.5656,195.5554,0.5205,0.9628,1.0722,1.0071,0.9929,116.1497,-0.1369,-1,51,-1.0000,0.6990,0.9947,0.9995,0.9899,0.8251,1.3451,1.0327,0.9672
1,15086,3007421,0,1,0,0,0,6,2,196.4430,0.0125,-13,-1,-1,-1,203.5144,122.4905,0.3910,0.1561,1.0710,1.0068,0.9932,67.4021,-0.0033,-1,53,-1.0000,0.9316,0.9826,0.9791,0.9982,0.7678,1.4937,1.0318,0.9686
1,15086,3007443,0,1,0,0,0,6,2,53.0542,0.0490,13,-1,-1,-1,65.3630,58.4269,0.1075,0.3266,1.0401,1.0179,0.9821,42.3882,-1.4448,-1,51,-1.0000,0.8299,0.9760,0.9720,0.9987,0.7856,1.4158,1.0200,0.9799
1,15086,3007444,0,1,0,0,0,7,2,70.8908,0.0228,-13,-1,-1,-1,347.9440,154.7596,0.2211,0.1245,1.0791,1.0081,0.9919,188.2272,-3.1341,-1,53,-1.0000,1.4422,0.9729,0.9780,0.9995,0.7095,1.8827,1.0396,0.9603
1,15086,3007451,0,0,0,1,0,5,3,157.6890,0.0146,-11,61.2584,0.0135,13,249.7614,242.8570,0.8775,0.9641,1.0471,1.0067,0.9933,118.5534,-0.4950,193.7441,53,-1.0000,0.8114,0.9599,0.9787,0.9880,0.7813,1.5804,1.0245,0.9755
1,15086,3007475,0,1,0,0,0,5,4,26.3190,0.0458,13,-1,-1,-1,115.1560,110.5969,0.0989,0.9811,1.0920,1.0113,0.9887,117.1821,0.2517,-1,53,-1.0000,0.8084,0.9642,0.9782,0.9937,0.8159,1.3915,1.0193,0.9805
1,15086,3007482,1,0,0,0,0,5,4,81.0572,0.0422,11,-1,-1,-1,184.5158,110.8808,0.9898,0.8685,1.1016,1.0073,0.9927,119.6269,-3.0242,-1,54,-1.0000,0.5474,0.9833,0.9850,0.9868,0.8096,1.3577,1.0311,0.9686
1,15086,3007492,0,1,0,0,0,6,2,52.6792,0.0130,13,-1,-1,-1,153.9278,145.2266,0.9790,0.0779,1.0485,1.0082,0.9918,66.5442,-2.8081,-1,53,-1.0000,1.0255,0.9834,0.9789,0.9966,0.6853,1.7674,1.0201,0.9800
1,15086,3007499,1,0,0,0,0,6,3,99.8163,0.0079,11,-1,-1,-1,274.8093,179.3303,0.9089,0.8534,1.1007,1.0071,0.9929,165.6789,2.2820,-1,51,-1.0000,0.6551,0.9843,0.9833,0.9888,0.8803,1.5515,1.0402,0.9602
1,15086,3007500,0,0,0,1,0,4,2,56.2498,0.0000,-13,37.3426,0.0699,11,97.4810,58.5538,0.8476,0.5792,1.0580,1.0129,0.9871,41.9261,-3.0471,98.5456,53,-1.0000,0.9080,0.9599,0.9642,0.9905,0.7797,1.4926,1.0205,0.9797
1,15086,3007502,0,0,0,1,0,7,1,61.3905,0.0000,-11,30.1578,0.0208,13,121.4172,87.4395,0.4213,0.0869,1.0833,1.0105,0.9895,54.8448,0.1466,84.0260,51,-1.0000,1.1056,0.9719,0.9535,0.9844,0.8258,1.4002,1.0246,0.9752
1,15086,3007503,1,0,0,0,0,4,2,148.6267,0.0075,11,-1,-1,-1,162.2321,108.9492,0.0703,0.9988,1.0513,1.0078,0.9922,57.6446,0.2384,-1,51,-1.0000,0.7086,0.9947,0.9995,0.9899,0.8210,1.4147,1.0225,0.9777
1,15086,3007505,0,1,0,0,0,4,2,133.3383,0.0145,-13,-1,-1,-1,144.8125,120.2203,0.9541,0.0785,1.1396,1.0088,0.9912,12.5339,2.3319,-1,52,-1.0000,0.7297,0.9826,0.9791,0.9982,0.8141,1.3815,1.0340,0.9658
1,15086,3007506,0,0,0,0,1,6,2,71.8227,0.0000,13,29.5334,0.0369,-13,130.5098,112.0431,0.9147,0.1368,1.0518,1.0095,0.9905,85.5163,-1.4319,35.9785,53,-1.0000,2.0717,0.9300,0.9436,0.9956,0.7761,1.4294,1.0236,0.9764
1,15086,3007510,1,0,0,0,0,4,3,53.2080,0.0309,11,-1,-1,-1,182.3179,86.8392,0.9701,0.9960,1.0462,1.0072,0.9928,125.3802,0.0678,-1,51,-1.0000,0.8127,0.9787,0.9904,0.9848,0.8140,1.3607,1.0226,0.9776
1,15086,3007516,0,1,0,0,0,5,2,68.3605,0.0000,-13,-1,-1,-1,109.4266,91.0895,0.5895,0.7153,1.0739,1.0116,0.9884,86.2339,-2.6431,-1,53,-1.0000,1.0327,0.9826,0.9791,0.9982,0.7842,1.3706,1.0265,0.9733
1,15086,3007528,0,1,0,0,0,5,2,89.2693,0.0259,-13,-1,-1,-1,54.0828,50.3061,0.2318,0.2745,1.1596,1.0451,0.9549,78.0226,-0.8670,-1,51,-1.0000,0.9357,0.9923,0.9965,0.9993,0.8228,1.4004,1.0308,0.9690
1,15086,3007530,0,1,0,0,0,5,3,42.6149,0.0429,-13,-1,-1,-1,320.6476,118.8018,0.5205,0.9664,1.0703,1.0075,0.9925,103.0192,-1.2750,-1,51,-1.0000,0.6577,0.9814,0.9794,0.9960,0.8086,1.5734,1.0220,0.9781
1,15086,3007533,1,0,0,0,0,6,2,80.8272,0.0262,-11,-1,-1,-1,429.0238,167.1921,0.4168,0.9098,1.0593,1.0092,0.9908,101.7763,0.2563,-1,51,-1.0000,0.8659,0.9828,0.9918,0.9848,0.7360,1.6783,1.0169,0.9830
1,15086,3007555,1,0,0,0,0,7,4,59.1388,0.0041,11,-1,-1,-1,114.3161,90.3634,0.3377,0.9944,1.1247,1.0111,0.9889,52.7079,-0.6585,-1,53,-1.0000,0.4450,0.9787,0.9918,0.9848,0.7110,1.7109,1.0208,0.9790
1,15086,3007563,0,1,0,0,0,5,2,31.9779,0.0000,13,-1,-1,-1,147.0846,139.5261,0.9810,0.6121,1.0547,1.0086,0.9914,88.0002,-0.1817,-1,53,-1.0000,2.0049,0.9763,0.9805,0.9946,0.7987,1.3859,1.0224,0.9776
1,15086,3007565,1,0,0,0,0,6,3,73.2317,0.0195,-11,-1,-1,-1,341.0254,327.8205,0.3752,0.1841,1.0605,1.0078,0.9922,106.6957,-1.9834,-1,53,-1.0000,0.9609,0.9527,0.9725,0.9897,0.7505,1.6081,1.0653,0.9351
